,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
4646,4303202.0,Cacique Doble,43.0,RS,464.1928571428571,499.2714285714286,500.45714285714286,489.13571428571424,661.4285714285714
4647,4303301.0,Caibaté,43.0,RS,470.45,520.7571428571429,505.36428571428576,493.3142857142857,648.5714285714286
4648,4303400.0,Caiçara,43.0,RS,493.3130434782609,532.395652173913,492.9391304347826,555.9521739130435,708.695652173913
4649,4303509.0,Camaquã,43.0,RS,501.8323404255319,532.5557312252964,524.886561264822,563.1702127659574,647.6679841897234
4650,4303558.0,Camargo,43.0,RS,504.2333333333333,540.6,537.5500000000001,580.4166666666666,640.0
4651,4303608.0,Cambará do Sul,43.0,RS,471.0214285714286,516.6666666666666,494.64000000000004,514.4928571428571,544.0
4652,4303673.0,Campestre da Serra,43.0,RS,443.85,469.46000000000004,498.43999999999994,551.25,548.0
4653,4303707.0,Campina das Missões,43.0,RS,523.3785714285715,537.5533333333334,504.62,607.9499999999999,688.0
4654,4303806.0,Campinas do Sul,43.0,RS,533.85,530.6166666666667,544.3833333333333,588.7166666666667,743.3333333333334
4655,4303905.0,Campo Bom,43.0,RS,486.3566666666667,525.3881656804734,526.4485207100591,555.47,567.6923076923077
4656,4304002.0,Campo Novo,43.0,RS,463.35,518.9,504.91999999999996,500.15,480.0
4657,4304101.0,Campos Borges,43.0,RS,486.4583333333333,490.0333333333333,492.8666666666666,535.025,681.6666666666666
4658,4304200.0,Candelária,43.0,RS,504.6934782608696,522.6929292929293,512.0555555555555,564.8869565217391,654.3434343434343
4659,4304309.0,Cândido Godói,43.0,RS,484.4809523809524,518.4,499.5181818181818,524.4380952380952,641.8181818181819
4660,4304358.0,Candiota,43.0,RS,450.48400000000004,484.18148148148146,490.6703703703704,476.152,537.7777777777778
4661,4304408.0,Canela,43.0,RS,512.5364406779661,541.8117647058823,540.1433823529412,575.6220338983051,656.4705882352941
4662,4304507.0,Canguçu,43.0,RS,483.05391304347825,528.3033057851239,513.4570247933884,538.4817391304348,626.9421487603306
4663,4304606.0,Canoas,43.0,RS,501.41722113502937,538.0579044117648,536.7801470588236,563.3751467710372,624.9448529411765
4664,4304614.0,Canudos do Vale,43.0,RS,510.9,446.35,464.15,452.05,540.0
4665,4304622.0,Capão Bonito do Sul,43.0,RS,446.9,462.43333333333334,466.40000000000003,451.9,506.6666666666667
4666,4304630.0,Capão da Canoa,43.0,RS,481.7471264367816,523.1954314720812,514.8705583756346,539.4591954022989,588.730964467005
4667,4304655.0,Capão do Cipó,43.0,RS,442.5333333333333,498.3333333333333,474.20000000000005,551.4666666666667,540.0
4668,4304663.0,Capão do Leão,43.0,RS,462.5897435897436,505.754347826087,500.83478260869566,508.18205128205125,454.3478260869565
4669,4304671.0,Capivari do Sul,43.0,RS,467.11428571428576,521.8892857142857,528.1464285714286,513.1285714285715,652.1428571428571
4670,4304689.0,Capela de Santana,43.0,RS,509.0,515.8666666666667,530.6333333333333,576.7666666666667,680.0
4671,4304697.0,Capitão,43.0,RS,461.09999999999997,526.6666666666666,495.3333333333333,569.5333333333334,600.0
4672,4304705.0,Carazinho,43.0,RS,515.2921465968586,545.6376237623763,539.8668316831684,570.3413612565445,658.019801980198
4673,4304713.0,Caraá,43.0,RS,501.5444444444444,524.7444444444444,506.0444444444444,489.5,633.3333333333334
4674,4304804.0,Carlos Barbosa,43.0,RS,509.8050632911392,527.39,523.5133333333333,595.3696202531645,652.6666666666666
4675,4304853.0,Carlos Gomes,43.0,RS,527.05,511.65,498.8,538.275,715.0
4676,4304903.0,Casca,43.0,RS,512.7944444444444,532.7416666666667,517.7958333333333,541.0166666666667,628.3333333333334
4677,4304952.0,Caseiros,43.0,RS,485.72727272727275,479.7785714285714,471.95,569.6909090909091,704.2857142857143
4678,4305009.0,Catuípe,43.0,RS,462.90000000000003,477.8,506.11428571428576,539.3166666666667,628.5714285714286
4679,4305108.0,Caxias do Sul,43.0,RS,510.15938566552904,544.2676703645009,539.5449286846275,576.0898464163823,652.2187004754359
4680,4305116.0,Centenário,43.0,RS,497.16,528.15,509.23,535.33,636.0
4681,4305124.0,Cerrito,43.0,RS,456.2166666666667,442.8999999999999,486.09999999999997,505.5,563.3333333333334
4682,4305132.0,Cerro Branco,43.0,RS,476.6125,524.75,507.13750000000005,517.2125,670.0
4683,4305157.0,Cerro Grande,43.0,RS,528.2666666666667,551.4777777777778,557.1888888888889,617.2666666666667,724.4444444444445
4684,4305173.0,Cerro Grande do Sul,43.0,RS,452.7962962962963,497.1714285714285,495.3142857142857,500.6592592592592,592.1428571428571
4685,4305207.0,Cerro Largo,43.0,RS,531.348611111111,562.4944444444444,547.9708333333333,611.9138888888889,736.3888888888889
4686,4305306.0,Chapada,43.0,RS,503.7375,528.5222222222222,521.411111111111,566.1,598.8888888888889
4687,4305355.0,Charqueadas,43.0,RS,485.4651162790698,533.7243093922652,530.6674033149171,542.2639534883721,628.3977900552486
4688,4305371.0,Charrua,43.0,RS,513.3,507.2857142857143,500.5857142857143,513.7142857142857,571.4285714285714
4689,4305405.0,Chiapetta,43.0,RS,475.92727272727274,515.5,518.8181818181819,560.1999999999999,743.6363636363636
4690,4305439.0,Chuí,43.0,RS,456.65333333333336,482.5466666666667,490.7133333333333,464.46666666666664,648.0
4691,4305447.0,Chuvisca,43.0,RS,477.58000000000004,514.35,513.83,516.6200000000001,656.0
4692,4305454.0,Cidreira,43.0,RS,488.5066666666667,508.10952380952375,521.452380952381,492.5733333333333,548.5714285714286
4693,4305504.0,Ciríaco,43.0,RS,470.26666666666665,514.0,472.0666666666666,494.90000000000003,680.0
4694,4305587.0,Colinas,43.0,RS,,,,,
4695,4305603.0,Colorado,43.0,RS,473.59999999999997,514.3222222222222,485.27777777777777,527.911111111111,655.5555555555555
4696,4305702.0,Condor,43.0,RS,465.99047619047616,515.7047619047619,495.6,488.7523809523809,590.4761904761905
4697,4305801.0,Constantina,43.0,RS,483.3692307692308,508.37692307692305,495.0269230769231,522.8,629.2307692307693
4698,4305835.0,Coqueiro Baixo,43.0,RS,479.38571428571424,475.2285714285714,477.2285714285714,488.8142857142857,620.0
4699,4305850.0,Coqueiros do Sul,43.0,RS,561.8199999999999,560.4399999999999,549.98,613.3,780.0
4700,4305871.0,Coronel Barros,43.0,RS,468.8666666666666,515.6333333333333,496.6333333333334,621.9333333333333,680.0
4701,4305900.0,Coronel Bicaco,43.0,RS,529.4399999999999,502.68333333333334,509.65000000000003,567.74,616.6666666666666
4702,4305959.0,Cotiporã,43.0,RS,462.52,564.3399999999999,547.6800000000001,542.6800000000001,784.0
4703,4305975.0,Coxilha,43.0,RS,466.2,485.18333333333334,506.40000000000003,476.62,650.0
4704,4306007.0,Crissiumal,43.0,RS,512.3130434782609,525.008695652174,517.8521739130435,528.9130434782609,670.4347826086956
4705,4306056.0,Cristal,43.0,RS,485.9636363636364,508.7230769230769,510.7692307692308,518.5181818181818,526.1538461538462
4706,4306072.0,Cristal do Sul,43.0,RS,426.25,423.64,453.52,463.45,552.0
4707,4306106.0,Cruz Alta,43.0,RS,501.1040935672515,536.6140449438202,532.9837078651685,539.3280701754386,626.4044943820224
4708,4306130.0,Cruzaltense,43.0,RS,440.09999999999997,473.4666666666667,525.0666666666667,482.3666666666666,586.6666666666666
4709,4306205.0,Cruzeiro do Sul,43.0,RS,498.0222222222222,501.51000000000005,513.14,538.9555555555556,574.0
4710,4306304.0,David Canabarro,43.0,RS,501.35555555555555,496.14444444444445,480.35555555555555,517.4000000000001,660.0
4711,4306320.0,Derrubadas,43.0,RS,517.8666666666667,528.3333333333334,521.2333333333333,569.3333333333334,526.6666666666666
4712,4306353.0,Dezesseis de Novembro,43.0,RS,517.9,538.1,576.2,537.9,460.0
4713,4306379.0,Dilermando de Aguiar,43.0,RS,460.5,589.0,553.3,522.4,560.0
4714,4306403.0,Dois Irmãos,43.0,RS,499.34626865671635,523.8944444444445,530.1263888888889,525.7716417910448,630.2777777777778
4715,4306452.0,Dois Lajeados,43.0,RS,533.5400000000001,559.14,551.38,602.08,608.0
4716,4306502.0,Dom Feliciano,43.0,RS,471.5565217391304,494.2230769230769,490.9923076923077,477.8652173913043,595.3846153846154
4717,4306551.0,Dom Pedro de Alcântara,43.0,RS,469.8,517.55,463.29999999999995,468.75,590.0
4718,4306601.0,Dom Pedrito,43.0,RS,468.2224137931035,499.4609756097561,500.5268292682927,487.3465517241379,616.5853658536586
4719,4306700.0,Dona Francisca,43.0,RS,517.5666666666666,580.8,557.9333333333333,648.9,733.3333333333334
4720,4306734.0,Doutor Maurício Cardoso,43.0,RS,521.22,525.02,488.38,594.72,600.0
4721,4306767.0,Eldorado do Sul,43.0,RS,484.036,521.5840000000001,505.024,529.164,581.6
4722,4306809.0,Encantado,43.0,RS,508.09166666666664,534.9809523809524,520.35,570.0444444444444,527.1428571428571
4723,4306908.0,Encruzilhada do Sul,43.0,RS,485.13898305084746,522.0327868852459,515.016393442623,532.2491525423729,576.0655737704918
4724,4306924.0,Engenho Velho,43.0,RS,503.40000000000003,448.8666666666666,482.26666666666665,430.40000000000003,473.3333333333333
4725,4306932.0,Entre-Ijuís,43.0,RS,437.3777777777778,508.26000000000005,502.26000000000005,495.4888888888888,608.0
4726,4306957.0,Entre Rios do Sul,43.0,RS,471.62727272727267,513.3333333333334,484.98333333333335,507.8545454545454,586.6666666666666
4727,4306973.0,Erebango,43.0,RS,,,,,
4728,4307005.0,Erechim,43.0,RS,514.7718498659517,548.8968911917099,538.8222797927461,584.4796246648793,698.860103626943
4729,4307054.0,Ernestina,43.0,RS,523.6888888888889,490.08000000000004,498.18,560.6222222222223,680.0
4730,4307104.0,Herval,43.0,RS,442.4428571428571,463.6714285714285,452.4142857142857,510.07142857142856,474.2857142857143
4731,4307203.0,Erval Grande,43.0,RS,551.3666666666667,561.1,523.4499999999999,698.0666666666666,670.0
4732,4307302.0,Erval Seco,43.0,RS,456.9875,456.52500000000003,438.15625,470.075,435.0
4733,4307401.0,Esmeralda,43.0,RS,483.0444444444444,496.9222222222222,497.7444444444444,511.5777777777778,526.6666666666666
4734,4307450.0,Esperança do Sul,43.0,RS,472.0,539.9,550.6,572.8,800.0
4735,4307500.0,Espumoso,43.0,RS,492.4106382978723,515.3153846153847,504.8865384615384,546.4574468085107,669.2307692307693
4736,4307559.0,Estação,43.0,RS,480.72499999999997,504.8875,497.95625,511.03125,538.75
4737,4307609.0,Estância Velha,43.0,RS,490.3506329113924,508.24615384615385,514.0428571428572,538.4759493670886,549.8901098901099
4738,4307708.0,Esteio,43.0,RS,493.84495412844035,525.6637130801688,523.131223628692,531.6091743119266,581.9409282700421
4739,4307807.0,Estrela,43.0,RS,533.8939393939394,559.8394736842106,545.0842105263158,610.6166666666667,681.578947368421
4740,4307815.0,Estrela Velha,43.0,RS,468.3833333333334,493.07142857142856,495.4857142857143,504.5333333333333,545.7142857142857
4741,4307831.0,Eugênio de Castro,43.0,RS,477.7,522.8,488.25,465.5,480.0
4742,4307864.0,Fagundes Varela,43.0,RS,470.725,509.7117647058824,502.1235294117647,541.78125,564.7058823529412
4743,4307906.0,Farroupilha,43.0,RS,498.9545918367347,541.5463768115942,534.3599033816425,553.8877551020408,642.8985507246376
4744,4308003.0,Faxinal do Soturno,43.0,RS,491.58750000000003,523.1374999999999,514.6750000000001,579.5124999999999,754.1666666666666
4745,4308052.0,Faxinalzinho,43.0,RS,458.45,417.5,409.65,410.54999999999995,550.0
4746,4308078.0,Fazenda Vilanova,43.0,RS,415.35,460.35,493.65,566.6,290.0
4747,4308102.0,Feliz,43.0,RS,545.0861111111111,575.4625000000001,554.9083333333333,619.8930555555556,671.1111111111111
4748,4308201.0,Flores da Cunha,43.0,RS,493.7555555555556,520.7157894736843,517.6999999999999,534.661111111111,594.2105263157895
4749,4308250.0,Floriano Peixoto,43.0,RS,509.45000000000005,593.7,528.05,532.9,650.0
4750,4308300.0,Fontoura Xavier,43.0,RS,455.7944444444444,503.1842105263158,487.0052631578948,529.1388888888889,596.8421052631579
4751,4308409.0,Formigueiro,43.0,RS,514.6545454545454,501.6181818181818,521.5363636363636,525.9272727272727,600.0
4752,4308433.0,Forquetinha,43.0,RS,504.7,573.55,548.15,543.6500000000001,700.0
4753,4308458.0,Fortaleza dos Valos,43.0,RS,461.62857142857143,457.85714285714283,496.5571428571429,470.1857142857143,428.57142857142856
4754,4308508.0,Frederico Westphalen,43.0,RS,506.67846153846153,540.4502538071066,529.9604060913705,571.337435897436,717.5634517766498
4755,4308607.0,Garibaldi,43.0,RS,512.4808510638297,532.111,530.809,565.1053191489361,676.4
4756,4308656.0,Garruchos,43.0,RS,443.78000000000003,473.12222222222226,451.1333333333333,429.41999999999996,448.8888888888889
4757,4308706.0,Gaurama,43.0,RS,479.8,488.475,512.825,446.0,565.0
4758,4308805.0,General Câmara,43.0,RS,449.12857142857143,518.9125,530.575,554.2857142857143,522.5
4759,4308854.0,Gentil,43.0,RS,409.8,494.8,445.3,491.45000000000005,560.0
4760,4308904.0,Getúlio Vargas,43.0,RS,492.4325581395349,505.61875000000003,509.81874999999997,519.7534883720931,582.9166666666666
4761,4309001.0,Giruá,43.0,RS,473.83809523809526,509.0,507.77272727272725,521.8571428571429,560.0
4762,4309050.0,Glorinha,43.0,RS,475.5125,544.2875,491.975,480.975,685.0
4763,4309100.0,Gramado,43.0,RS,504.3560606060606,555.2246376811594,543.7246376811594,562.8060606060606,634.7826086956521
4764,4309126.0,Gramado dos Loureiros,43.0,RS,492.45,511.975,525.4,591.8499999999999,685.0
4765,4309159.0,Gramado Xavier,43.0,RS,484.6875,487.8588235294118,490.40588235294115,504.28125,581.1764705882352
4766,4309209.0,Gravataí,43.0,RS,499.275,536.7950402144771,537.5124664879356,555.5855337078652,628.0697050938338
4767,4309258.0,Guabiju,43.0,RS,492.7,489.825,522.925,547.925,580.0
4768,4309308.0,Guaíba,43.0,RS,496.45540069686416,526.4349358974359,523.3858974358974,530.2665505226481,585.7692307692307
4769,4309407.0,Guaporé,43.0,RS,514.7215384615384,535.54,525.98,557.0615384615385,625.8666666666667
4770,4309506.0,Guarani das Missões,43.0,RS,491.95609756097565,502.5452380952381,481.91190476190474,522.6585365853658,606.6666666666666
4771,4309555.0,Harmonia,43.0,RS,507.5153846153846,516.15,514.9928571428571,525.2230769230769,707.1428571428571
4772,4309571.0,Herveiras,43.0,RS,485.52500000000003,476.8,461.96000000000004,509.9,512.0
4773,4309605.0,Horizontina,43.0,RS,515.2892307692308,540.1671641791045,531.1597014925372,571.8076923076923,660.0
4774,4309654.0,Hulha Negra,43.0,RS,493.48,504.25714285714287,474.12857142857143,442.23999999999995,388.57142857142856
4775,4309704.0,Humaitá,43.0,RS,467.4294117647059,495.3176470588235,482.70588235294116,544.0529411764705,603.5294117647059
4776,4309753.0,Ibarama,43.0,RS,468.72727272727275,485.36875,457.225,470.40909090909093,506.25
4777,4309803.0,Ibiaçá,43.0,RS,473.31666666666666,468.46666666666664,475.6777777777778,518.1,664.4444444444445
4778,4309902.0,Ibiraiaras,43.0,RS,472.34000000000003,509.0125,482.68125,519.8933333333333,663.75
4779,4309951.0,Ibirapuitã,43.0,RS,509.22222222222223,528.2555555555556,524.9000000000001,551.4888888888888,655.5555555555555
4780,4310009.0,Ibirubá,43.0,RS,518.5017094017094,557.9621848739496,545.9050420168066,608.0863247863248,733.4453781512605
4781,4310108.0,Igrejinha,43.0,RS,477.04406779661014,504.5197183098592,500.9802816901408,520.2983050847457,522.8169014084507
4782,4310207.0,Ijuí,43.0,RS,537.8164705882353,559.1101694915254,544.962429378531,599.7785294117648,697.4011299435028
4783,4310306.0,Ilópolis,43.0,RS,520.78,558.0200000000001,536.52,568.46,644.0
4784,4310330.0,Imbé,43.0,RS,477.09230769230766,518.5195121951219,521.0951219512195,538.6564102564104,543.4146341463414
4785,4310363.0,Imigrante,43.0,RS,453.1,544.8,499.85,658.3,670.0
4786,4310405.0,Independência,43.0,RS,467.825,515.86,534.0600000000001,495.72499999999997,328.0
4787,4310413.0,Inhacorá,43.0,RS,474.1,495.45,474.0833333333333,497.4,526.6666666666666
4788,4310439.0,Ipê,43.0,RS,467.9625,551.625,534.11875,502.00625,650.0
4789,4310462.0,Ipiranga do Sul,43.0,RS,510.8,481.8,466.25,566.5,650.0
4790,4310504.0,Iraí,43.0,RS,463.97499999999997,497.65000000000003,485.4916666666666,497.3666666666666,468.3333333333333
4791,4310538.0,Itaara,43.0,RS,488.28333333333336,518.9416666666667,503.5083333333334,505.3333333333333,583.3333333333334
4792,4310553.0,Itacurubi,43.0,RS,455.3333333333333,463.9625,465.65,505.8666666666666,345.0
4793,4310579.0,Itapuca,43.0,RS,484.85,524.5,518.45,451.29999999999995,640.0
4794,4310603.0,Itaqui,43.0,RS,480.33250000000004,508.49920634920636,497.40793650793654,505.5941666666667,596.6666666666666
4795,4310652.0,Itati,43.0,RS,493.74000000000007,502.0,491.37,539.11,690.0
4796,4310702.0,Itatiba do Sul,43.0,RS,494.93333333333334,533.2666666666667,519.4333333333333,593.8666666666667,796.6666666666666
4797,4310751.0,Ivorá,43.0,RS,517.925,495.775,479.3375,550.3125,747.5
4798,4310801.0,Ivoti,43.0,RS,503.15934065934067,546.1309278350515,542.7556701030928,586.7648351648352,666.5979381443299
4799,4310850.0,Jaboticaba,43.0,RS,515.9125,549.6,513.75,597.2125,702.5
4800,4310876.0,Jacuizinho,43.0,RS,439.37,433.93333333333334,443.575,454.3,531.6666666666666
4801,4310900.0,Jacutinga,43.0,RS,509.88571428571424,543.3571428571429,531.4428571428572,562.9714285714286,697.1428571428571
4802,4311007.0,Jaguarão,43.0,RS,501.94827586206895,548.6775280898877,541.723595505618,560.2183908045977,598.876404494382
4803,4311106.0,Jaguari,43.0,RS,477.496875,522.4030303030303,496.50303030303024,521.409375,661.8181818181819
4804,4311122.0,Jaquirana,43.0,RS,466.4,489.2,473.65,481.84999999999997,480.0
4805,4311130.0,Jari,43.0,RS,459.925,526.675,499.075,543.275,605.0
4806,4311155.0,Jóia,43.0,RS,478.03333333333336,481.9266666666667,494.32666666666665,519.32,610.6666666666666
4807,4311205.0,Júlio de Castilhos,43.0,RS,489.6868686868687,508.4847619047619,501.6714285714286,528.0060606060606,618.2857142857143
4808,4311239.0,Lagoa Bonita do Sul,43.0,RS,461.09,511.91,463.03999999999996,511.41,578.0
4809,4311254.0,Lagoão,43.0,RS,481.515,485.68,456.43999999999994,497.48,616.0
4810,4311270.0,Lagoa dos Três Cantos,43.0,RS,468.4,524.8666666666667,515.2333333333332,402.85,640.0
4811,4311304.0,Lagoa Vermelha,43.0,RS,501.58859649122803,550.0521008403362,529.8193277310925,574.2315789473685,675.4621848739496
4812,4311403.0,Lajeado,43.0,RS,541.1546728971963,576.1455357142858,560.7066964285715,637.3658878504673,734.1964285714286
4813,4311429.0,Lajeado do Bugre,43.0,RS,431.0833333333333,433.01666666666665,435.6166666666666,428.95,453.3333333333333
4814,4311502.0,Lavras do Sul,43.0,RS,471.4666666666667,456.65000000000003,489.7166666666667,502.40000000000003,556.6666666666666
4815,4311601.0,Liberato Salzano,43.0,RS,467.16875,485.8470588235294,464.3470588235294,491.8625,565.8823529411765
4816,4311627.0,Lindolfo Collor,43.0,RS,517.2285714285714,553.0666666666667,526.4555555555556,612.157142857143,644.4444444444445
4817,4311643.0,Linha Nova,43.0,RS,472.1,539.75,533.0,546.3375,587.5
4818,4311700.0,Machadinho,43.0,RS,502.75714285714287,520.8066666666666,522.9733333333334,526.2071428571428,506.6666666666667
4819,4311718.0,Maçambará,43.0,RS,464.36153846153843,463.6066666666667,474.8933333333334,491.20000000000005,454.6666666666667
4820,4311734.0,Mampituba,43.0,RS,482.90000000000003,517.7,520.1428571428571,545.4285714285714,620.0
4821,4311759.0,Manoel Viana,43.0,RS,486.575,541.7583333333333,521.9166666666666,544.75,663.3333333333334
4822,4311775.0,Maquiné,43.0,RS,440.2,489.29999999999995,477.625,542.9,615.0
4823,4311791.0,Maratá,43.0,RS,465.2166666666667,537.075,525.95,510.5,677.5
4824,4311809.0,Marau,43.0,RS,504.2349315068493,529.1474358974359,533.4551282051282,558.3684931506849,656.4102564102565
4825,4311908.0,Marcelino Ramos,43.0,RS,540.35,613.675,605.425,653.4,870.0
4826,4311981.0,Mariana Pimentel,43.0,RS,482.2,503.2875,502.4375,512.0142857142857,602.5
4827,4312005.0,Mariano Moro,43.0,RS,522.6333333333333,481.40000000000003,523.5666666666667,585.2666666666667,620.0
4828,4312054.0,Marques de Souza,43.0,RS,529.3,552.02,540.1,599.02,600.0
4829,4312104.0,Mata,43.0,RS,504.8285714285715,511.3,507.59999999999997,526.9857142857143,588.5714285714286
4830,4312138.0,Mato Castelhano,43.0,RS,446.4428571428571,497.3,454.2125,449.42857142857144,382.5
4831,4312153.0,Mato Leitão,43.0,RS,538.075,543.0588235294117,533.3882352941176,622.45625,695.2941176470588
4832,4312179.0,Mato Queimado,43.0,RS,437.70000000000005,466.85,501.3,521.35,560.0
4833,4312203.0,Maximiliano de Almeida,43.0,RS,493.4,504.41999999999996,503.82,561.7,672.0
4834,4312252.0,Minas do Leão,43.0,RS,447.55294117647054,495.4238095238095,492.9190476190476,496.07058823529417,520.0
4835,4312302.0,Miraguaí,43.0,RS,457.65333333333336,480.375,480.84375,467.9266666666666,492.5
4836,4312351.0,Montauri,43.0,RS,594.8,481.15000000000003,550.2,482.8,480.0
4837,4312377.0,Monte Alegre dos Campos,43.0,RS,497.625,494.1875,491.1875,488.925,575.0
4838,4312385.0,Monte Belo do Sul,43.0,RS,561.6,543.7666666666667,508.23333333333335,578.0,753.3333333333334
4839,4312401.0,Montenegro,43.0,RS,502.6289855072464,532.0486666666667,526.8326666666667,567.6869565217391,638.4
4840,4312427.0,Mormaço,43.0,RS,468.52500000000003,547.55,516.625,529.55,555.0
4841,4312443.0,Morrinhos do Sul,43.0,RS,479.25,492.15,483.07500000000005,545.0749999999999,665.0
4842,4312450.0,Morro Redondo,43.0,RS,475.7176470588235,530.3111111111111,508.0944444444445,522.6764705882352,576.6666666666666
4843,4312476.0,Morro Reuter,43.0,RS,527.8428571428572,550.575,531.35,561.1428571428571,682.5
4844,4312500.0,Mostardas,43.0,RS,465.84615384615387,498.34000000000003,497.77333333333337,504.7076923076923,558.6666666666666
4845,4312609.0,Muçum,43.0,RS,516.7125,504.35555555555555,499.7444444444444,615.525,493.3333333333333
4846,4312625.0,Muliterno,43.0,RS,496.3,528.3,481.25,448.85,620.0
4847,4312658.0,Não-Me-Toque,43.0,RS,503.1595238095238,537.9,539.15,554.9857142857143,611.7391304347826
4848,4312674.0,Nicolau Vergueiro,43.0,RS,510.5875,526.85,526.9875,509.1875,587.5
4849,4312708.0,Nonoai,43.0,RS,480.10434782608695,512.7653846153846,507.37307692307695,512.1608695652175,584.6153846153846
4850,4312757.0,Nova Alvorada,43.0,RS,471.7583333333334,493.90000000000003,460.4916666666666,494.68333333333334,481.6666666666667
4851,4312807.0,Nova Araçá,43.0,RS,527.8846153846154,559.0214285714286,552.9857142857143,590.6769230769231,760.0
4852,4312906.0,Nova Bassano,43.0,RS,460.803125,496.42121212121214,481.6454545454546,519.35,623.6363636363636
4853,4312955.0,Nova Boa Vista,43.0,RS,488.87058823529406,558.0588235294117,535.9176470588236,547.0588235294117,672.9411764705883
4854,4313003.0,Nova Bréscia,43.0,RS,479.3,512.8727272727273,476.49090909090904,521.175,443.6363636363636
4855,4313011.0,Nova Candelária,43.0,RS,492.66,528.38,494.12,566.36,682.0
4856,4313037.0,Nova Esperança do Sul,43.0,RS,499.9277777777778,504.31111111111113,486.2277777777778,492.3888888888889,478.8888888888889
4857,4313060.0,Nova Hartz,43.0,RS,462.75625,502.09999999999997,504.0842105263158,525.03125,556.8421052631579
4858,4313086.0,Nova Pádua,43.0,RS,580.4,521.6,525.65,552.15,620.0
4859,4313102.0,Nova Palma,43.0,RS,478.68999999999994,523.952380952381,502.42857142857144,527.8199999999999,592.3809523809524
4860,4313201.0,Nova Petrópolis,43.0,RS,516.2989361702128,547.4666666666666,539.0191919191919,579.5010638297872,676.969696969697
4861,4313300.0,Nova Prata,43.0,RS,507.21250000000003,504.77625,501.6725,540.0722222222222,629.75
4862,4313334.0,Nova Ramada,43.0,RS,487.1,507.9,496.1363636363636,512.4727272727273,627.2727272727273
4863,4313359.0,Nova Roma do Sul,43.0,RS,472.73,514.9636363636364,531.4909090909091,540.74,530.9090909090909
4864,4313375.0,Nova Santa Rita,43.0,RS,496.91739130434786,511.2076923076923,507.15384615384613,563.2608695652174,526.1538461538462
4865,4313391.0,Novo Cabrais,43.0,RS,483.4555555555556,479.3545454545454,461.3454545454546,535.0444444444444,572.7272727272727
4866,4313409.0,Novo Hamburgo,43.0,RS,528.3769001490314,562.2411516853932,563.2870786516854,604.966169895678,660.3651685393259
4867,4313425.0,Novo Machado,43.0,RS,491.4428571428571,536.05,488.4375,593.4142857142857,592.5
4868,4313441.0,Novo Tiradentes,43.0,RS,437.2,536.0,538.2,418.6,540.0
4869,4313466.0,Novo Xingu,43.0,RS,530.4666666666667,553.7666666666668,552.4499999999999,549.6,600.0
4870,4313490.0,Novo Barreiro,43.0,RS,484.84999999999997,498.90000000000003,467.9714285714286,541.6833333333334,708.5714285714286
4871,4313508.0,Osório,43.0,RS,511.2640816326531,548.0867424242424,535.182196969697,567.5714285714286,667.7272727272727
4872,4313607.0,Paim Filho,43.0,RS,493.3764705882353,493.8176470588235,491.28235294117644,539.2588235294118,587.0588235294117
4873,4313656.0,Palmares do Sul,43.0,RS,479.73333333333335,499.084,496.56,511.67083333333335,528.8
4874,4313706.0,Palmeira das Missões,43.0,RS,500.2583941605839,513.4890410958903,507.55342465753426,544.1693430656934,602.3287671232877
4875,4313805.0,Palmitinho,43.0,RS,481.2714285714286,512.9357142857142,490.12142857142857,560.7321428571429,636.4285714285714
4876,4313904.0,Panambi,43.0,RS,499.3325581395349,523.9668965517241,520.8144827586208,547.0682170542636,600.551724137931
4877,4313953.0,Pantano Grande,43.0,RS,473.13,515.9533333333334,521.2866666666666,506.59666666666664,622.6666666666666
4878,4314001.0,Paraí,43.0,RS,511.4217391304348,514.4,521.9916666666667,541.7,648.3333333333334
4879,4314027.0,Paraíso do Sul,43.0,RS,453.0333333333333,503.32,502.288,523.4833333333333,689.6
4880,4314035.0,Pareci Novo,43.0,RS,511.01666666666665,514.425,503.025,535.65,467.5
4881,4314050.0,Parobé,43.0,RS,491.0785714285714,511.64222222222224,507.2366666666667,512.9297619047619,572.6666666666666
4882,4314068.0,Passa Sete,43.0,RS,485.43999999999994,513.78,513.12,535.4,694.0
4883,4314076.0,Passo do Sobrado,43.0,RS,462.1714285714285,483.38750000000005,469.375,461.34285714285716,567.5
4884,4314100.0,Passo Fundo,43.0,RS,511.53982300884957,545.9769764216367,539.4029126213592,576.2420353982301,678.6130374479889
4885,4314159.0,Paverama,43.0,RS,494.88125,516.2052631578947,509.77894736842103,542.15625,553.6842105263158
4886,4314175.0,Pedras Altas,43.0,RS,446.26666666666665,429.59999999999997,473.7666666666667,433.26666666666665,360.0
4887,4314209.0,Pedro Osório,43.0,RS,475.68888888888887,536.9722222222222,524.911111111111,512.0666666666667,588.8888888888889
4888,4314308.0,Pejuçara,43.0,RS,459.09,507.16,508.0,520.9,684.0
4889,4314407.0,Pelotas,43.0,RS,509.904333970682,545.391723285979,538.0453983940704,574.7152963671128,653.9345274861025
4890,4314423.0,Picada Café,43.0,RS,499.14166666666665,512.1666666666666,511.1333333333334,519.8833333333333,593.3333333333334
